,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
10,0.0,0.033365756866980074,0.0,0.0,0.0,0.0,0.0,0.05284226369181753,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031017510794477305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08648803980753848,0.055561313567069,0.0,0.0,0.0,0.0,0.05681716305548404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06109867240366594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061008413012650815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03220204080429969,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04332045728082687,0.04230086903876587,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03771500273044465,0.0,0.0,0.0,0.0,0.0,0.0,0.03400952409795073,0.0,0.0,0.0,0.02946954563773083,0.0,0.0,0.0,0.0,0.0,0.0,0.041916415011936735,0.0,0.0,0.0,0.0,0.05745503004025129,0.02834021449567217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06308606876678141,0.05695248592809332,0.030367647524245794,0.027868839505491093,0.03822278357802523,0.0811963816820496,0.0,0.0,0.0,0.0,0.10051654886356146,0.09166603028756412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026617593016456477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1573725359631412,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.04132317640897241,0.044328524043665406,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813355880572549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03588965041839815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04564911067333603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.010194477115262628,0.03860833855720617,0.0,0.0,0.023089339679872686,0.0,0.0,0.0,0.9999999999999997,0.0,0.030628595256673816,0.018344489888723805,0.010265808400422682,0.0,0.0,0.0181641023891098,0.0,0.012923926213401398,0.0,0.0,0.0,0.020097172233747823,0.0,0.0,0.015962397449420292,0.0,0.0,0.033915336015748705,0.0,0.0,0.013031328708853304,0.008372408032854809,0.008293330122632067,0.0,0.0,0.0,0.0,0.0,0.008295303819340592,0.03392179589388857,0.0,0.0,0.01148497170847584,0.0,0.0,0.0,0.010143183913605771,0.017191813868558007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018030101375158168,0.0,0.01293739202607108,0.015390736722198229,0.015363428468268993,0.0,0.0,0.016147102848571526,0.0,0.0,0.0,0.0,0.016210234777289036,0.0165284824826296,0.013209662035139241,0.0,0.0,0.008002329426703616,0.0,0.0,0.13942497016094488,0.0,0.0,0.0,0.01676756978131089,0.0,0.0,0.015296781330602863,0.0,0.024955426567631507,0.0,0.0,0.015182187404390616,0.0,0.025420100065302605,0.01933747221882225,0.0,0.055548565392499194,0.011793961889069303,0.0060954965505926415,0.0,0.008809676864830434,0.03388667346335137,0.02324113062904115,0.0,0.012685418225292894,0.008275299878056124,0.0,0.0,0.0,0.0,0.04293178317858555,0.022095092000598754,0.023126790797126946,0.0
14,0.0,0.0,0.0,0.0,0.0,0.039446679419258536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.106821796676253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038838883303257424,0.0,0.0,0.0,0.0,0.061641666072632335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051060686997346595,0.0,0.0,0.0,0.0,0.04669898900915491,0.0,0.0,0.0,0.0,0.04331511126010244,0.0,0.0,0.0,0.04530537423719827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823311021506264,0.0,0.0,0.0,0.0,0.1094399175903985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.017628511721266518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030628595256673816,0.0,0.9999999999999998,0.0,0.017751859332165994,0.0,0.0,0.0,0.0,0.017026429919478094,0.0,0.04783306242971046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055532222273221146,0.0308251779192658,0.0,0.014477750204710198,0.0,0.0,0.0,0.0,0.0,0.03273795799142975,0.0,0.0,0.0,0.0,0.040032316896768456,0.032759342041211566,0.0,0.0,0.0,0.013739463008144999,0.05058273478102055,0.0,0.0,0.0,0.0,0.04390688226988615,0.033908160271185026,0.050770771114849254,0.021474320133369935,0.0,0.022231272479474293,0.0,0.018365303024616107,0.0,0.01932701261561394,0.0,0.0,0.0,0.02792192170448617,0.05138263498466238,0.0,0.0,0.0,0.0,0.0704191698723599,0.0,0.0,0.0,0.03256096488625646,0.0,0.0,0.0,0.03388399467465677,0.0,0.0,0.0,0.0,0.024971233523764947,0.02645152722746943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02039437560660733,0.0,0.0,0.0,0.0,0.02009453447573821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029602362550394418,0.0,0.0,0.0
16,0.0,0.013282227585137925,0.04824965963644985,0.020322878703032246,0.0,0.0,0.029088020504178604,0.0,0.0,0.04506005166609292,0.0,0.0,0.0,0.018344489888723805,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019152014991748935,0.0,0.0,0.0,0.0,0.027486717731140597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021006093104067033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019927510115293964,0.02462280795796863,0.0,0.0,0.0,0.0,0.0,0.03407908802725568,0.0,0.0,0.03301035086986226,0.0,0.0,0.013318379385588795,0.0,0.0,0.01434144614148195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022413401690043144,0.0,0.0,0.0,0.0,0.0,0.056942370958640735,0.0,0.020073800051219854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020011322366430547,0.0,0.0,0.014947757619057292,0.0,0.0,0.0,0.0,0.0,0.04698649393276368,0.0,0.0,0.0,0.0,0.026184910643175446,0.08233345430064526,0.0
17,0.0,0.013682408931539665,0.0,0.02093518841614384,0.0,0.05373578777923304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010265808400422682,0.0,0.017751859332165994,0.0,0.9999999999999997,0.024606670892045886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0988524183819994,0.0,0.0172110267022461,0.0,0.04062296448941885,0.0,0.0,0.03620361283624144,0.0,0.0,0.028000327339356243,0.07142534915507195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030953206091085116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05718394437954369,0.0,0.0,0.010764433011963372,0.0,0.0,0.0,0.014773540772405764,0.0,0.04574124405942438,0.09493093049585277,0.0,0.0,0.0,0.035244670225960444,0.0,0.028889544788491674,0.023088696945170437,0.0,0.0,0.0470467418047395,0.0,0.0,0.0,0.0,0.013675608951083449,0.0,0.0,0.0,0.0,0.12603416011850996,0.0,0.04573371256077671,0.051334803558226685,0.07000128861393246,0.0,0.0,0.0,0.0,0.031679299781010466,0.0,0.184046066393545,0.0,0.0,0.0,0.0,0.03279636719716734,0.0,0.0,0.03183025986806217,0.0,0.0,0.039051203879747545,0.0,0.02992150243150696,0.026410399888191338,0.0,0.0
18,0.0,0.018763530419029145,0.0,0.028709713811354284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024606670892045886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030279288150345137,0.0,0.0,0.0,0.0,0.0,0.0,0.03176318543402899,0.0,0.0,0.0,0.021878156991040842,0.0,0.0,0.0380519440247498,0.0,0.0,0.0,0.0,0.0,0.014075592359304785,0.0,0.0,0.02850486461976596,0.0,0.0,0.0,0.0,0.0,0.02518737649942245,0.04054428765034682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06667557125902653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036665681768835515,0.0,0.029675264687017595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04013306910583629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017200586380445075,0.0,0.0,0.03216108042598225,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106821796676253,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.02688534315792318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1081980807298495,0.0,0.0,0.0,0.0,0.024738900316193684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03122709983454235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03723585000915805,0.0,0.0,0.0,0.0,0.032697122749166974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051135859946302945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036939190353231635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03515459597199395,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.06347575445321718,0.0,0.0,0.0,0.0,0.0,0.0,0.0181641023891098,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0562088222578977,0.04936585053414443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0773478782416628,0.0,0.0,0.0,0.0,0.0,0.0,0.03478695317183285,0.0,0.0,0.03551881216753479,0.0,0.0,0.0,0.031369153825798614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040010616392956146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05619796749263465,0.0,0.0,0.040852647836865416,0.0,0.0,0.03960818659612169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04465990618487442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03319681013598303,0.0,0.027245104799663005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026471234052035903,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.10448684509684349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06267927802655973,0.0,0.0,0.0,0.0877462181637958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08047319879503335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
